P	                N2                      CO2                     C1                      C2                      C3-C4                   C5-C6                   C7-C9                   C10-C14                 C15-C19                 C20-C45
1	                0.024865919074768504	0.1967305383963518	0.12357511091430715	0.4959975987425457	0.1418810789521987	0.015401346526030087	0.0010156566422949384	0.000509037864375646	2.369920675233066e-05	1.3709658570296487e-08
1.1994736842105262	0.02811475811836452	0.20078819856222757	0.13721979425317082	0.49623002726056137	0.12349829978397252	0.012856347656311665	0.0008474402641457428	0.0004252425048022814	1.988010598557385e-05	1.1603784887341404e-08
1.3989473684210527	0.0318063990396077	0.20297398877070258	0.15190457751795616	0.4920811319722735	0.10908852680833327	0.011034684679442517	0.0007278458311726811	0.000365670890791368	1.7164514562162675e-05	1.010663442164761e-08
1.598421052631579	0.03604744120474257	0.2035156360096671	0.16774439840744199	0.4845092369994275	0.09754021667987038	0.009668198105699032	0.0006385420401287524	0.00032118538707975137	1.5135992625171463e-05	8.988310996203627e-09
1.7978947368421054	0.04093686042212508	0.20257106866314245	0.18470061830991366	0.47420833879264757	0.08810680551116151	0.008606623022159922	0.0005693827970120407	0.0002867301530451983	1.356413273685123e-05	8.121579926983909e-09
1.9973684210526317	0.04656230360947175	0.200289774072535	0.20257062329817804	0.46175719304834273	0.0802749801365815	0.007759229989692792	0.0005142966561682518	0.00025928061101898023	1.2311119557360654e-05	7.43034271328281e-09
2.196842105263158	0.05299627416896587	0.19684614968677946	0.22099671659759032	0.4476926658006652	0.07368259579986577	0.007067961284456405	0.0004694253526929204	0.00023691527970078188	1.1289435398297147e-05	6.866307905235733e-09
2.396315789473684	0.06029503562378692	0.1924475728746991	0.2395052805234607	0.43252962207924334	0.06806759275902588	0.006493898315451368	0.0004321970898161582	0.0002183537962676796	1.044080269247696e-05	6.397365272304217e-09
2.595789473684211	0.06850115530870363	0.18732238881190486	0.2575701624233894	0.41674730234086615	0.06323576961338055	0.00600995105478415	0.0004008301934043596	0.0002027094774190565	9.724896485148788e-06	6.001340737488892e-09
2.7952631578947367	0.07764805629127033	0.18169795645020437	0.27468080586472426	0.40076387988801593	0.059040105424114135	0.005596677828645556	0.0003740510984720689	0.00018934870710106037	9.112923006182405e-06	5.662432721293778e-09
2.9947368421052634	0.08776354522841794	0.1757798078703239	0.2903954837353257	0.3849168313495827	0.0553672356672743	0.005239774449848522	0.0003509258269939771	0.00017780690686495178	8.583779604577511e-06	5.369076125769052e-09
3.194210526315789	0.09886985257983763	0.16973871861603126	0.30437088813893265	0.3694570353016245	0.0521283911075799	0.00492849645950655	0.00033075457347326415	0.00016773598194400378	8.121652800110555e-06	5.112604661829401e-09
3.393684210526316	0.11097941280719525	0.16370679412671496	0.3163708282132737	0.3545555398391476	0.04925319616233387	0.0046546350613922245	0.00031300383119888854	0.00015887055082192616	7.714485850025778e-06	4.8864124261989696e-09
3.593157894736842	0.12408748598318033	0.15778011909741307	0.32626230254982547	0.34031743574608014	0.04668521848145574	0.004411816018877595	0.0002972598395121712	0.00015100473576817443	7.352915117808582e-06	4.685356478213018e-09
3.7926315789473684	0.13816367690724246	0.15202468453013607	0.33400582953743746	0.3267977835191465	0.04437879267904987	0.00419502423902991	0.0002831974910979475	0.00014397674421533268	7.029578355883256e-06	4.505389505168157e-09
3.9921052631578946	0.1531451091122811	0.14648308532218368	0.33964388145665725	0.31401606041216296	0.04229664111803081	0.004000263719675877	0.0002705580498667809	0.00013765779826136458	6.738613587982852e-06	4.343287315682203e-09
4.191578947368422	0.16893366429935888	0.14118057532213976	0.343288045355069	0.30196775688106653	0.040408087650038754	0.003824314116390736	0.0002591332741782455	0.00013194425408019143	6.4753037145214625e-06	4.1964576731070525e-09
4.3910526315789475	0.18539871121426033	0.13612993999371417	0.3451044161384777	0.2906329369613437	0.038687696734869645	0.0036645532120306015	0.0002487538505039895	0.00012675185759771125	6.235816937159303e-06	4.062800056922791e-09
4.590526315789473	0.2023851362525201	0.131335159339823	0.3452971305248488	0.27998220829447096	0.037114226495799124	0.0035188255645895988	0.0002392808272409195	0.00012201148416132538	6.01701329202664e-06	3.940599830739258e-09
4.790000000000001	0.21972488973789145	0.12679406523608358	0.3440910593207042	0.26998074045835313	0.0356698164536389	0.003385343960637551	0.00023059917232334326	0.00011766592816427618	5.816297855055273e-06	3.828446478809119e-09
